planet_name,host_star,sy_snum,sy_pnum,discovery_method,discovery_year,disc_facility,pl_controv_flag,orbital_period_days,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,orbit_distance_au,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,planet_radius_earth,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,planet_mass_earth,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insollim,planet_temperature_k,pl_eqtlim,ttv_flag,star_temperature_k,st_tefferr1,st_tefferr2,st_tefflim,star_radius_solar,st_raderr1,st_raderr2,st_radlim,star_mass_solar,st_masserr1,st_masserr2,st_masslim,star_metallicity,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,distance_pc,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD 105618 c,HD 105618,1,2,Radial Velocity,2022,Multiple Observatories,0,77114.07158,22860.71764,-10271.15556,0.0,35.731,6.866,-3.639,0.0,11.9,0.5204222055080471,-0.41654905667787656,0.0,1.07,0.04643288487148691,-0.037166464244535194,0.0,8419.59232984,0.0,26.491,0.0,Mass,0.126,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5671.0,81.93,-129.83,0.0,1.27399,0.040488,-0.068869,0.0,1.01,0.129,-0.129,0.0,0.01522439775403007,0.09720361307589372,-0.10304054674058499,0.0,,4.23206,0.07599,-0.070935,0.0,12h09m36.51s,182.4021288,+11d12m41.65s,11.2115695,70.0837,0.2478,-0.2462,8.63,0.03,-0.03,7.014,0.018,-0.018,8.46692,0.000218,-0.000218
HD 105779 b,HD 105779,1,1,Radial Velocity,2022,La Silla Observatory,0,2412.0,55.0,-52.0,0.0,3.38,0.05,-0.05,0.0,14.1,0.5204222055080471,-0.41654905667787656,0.0,1.26,0.04643288487148691,-0.037166464244535194,0.0,203.41018048,0.0,0.64,0.0,Msini,0.0,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5792.0,16.0,-16.0,0.0,0.94,0.02,-0.02,0.0,0.89,0.01,-0.01,0.0,-0.25,0.01,-0.01,0.0,[Fe/H],4.36,0.03,-0.03,0.0,12h10m38.69s,182.6612053,-16d57m23.37s,-16.9564908,55.2411,0.17,-0.169,8.65,0.03,-0.03,7.111,0.023,-0.023,8.49018,0.000395,-0.000395
HD 106252 b,HD 106252,1,1,Radial Velocity,2002,Lick Observatory,0,1535.0,4.0,-4.0,0.0,2.655,0.017,-0.017,0.0,12.5,0.5204222055080471,-0.41654905667787656,0.0,1.11,0.04643288487148691,-0.037166464244535194,0.0,3178.28407,0.0,10.0,0.0,Mass,0.48,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5874.0,10.0,-10.0,0.0,1.05,0.01,-0.01,0.0,1.05,0.02,-0.02,0.0,-0.06,0.04,-0.04,0.0,[Fe/H],4.36,0.02,-0.02,0.0,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,38.185,0.079,-0.0787,7.41,0.03,-0.03,5.929,0.026,-0.026,7.26281,0.000179,-0.000179
HD 106270 b,HD 106270,1,1,Radial Velocity,2011,W. M. Keck Observatory,0,1888.0,16.0,-16.0,0.0,3.34,0.2,-0.2,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.11,0.04643288487148691,-0.037166464244535194,0.0,3623.2438398,0.0,11.4,0.0,Mass,0.185,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5509.0,98.58479009687836,-99.35817366343738,0.0,2.66,0.19051877837354783,-0.14876385824097246,0.0,1.39,0.08504336306946128,-0.0788097895010395,0.0,0.06,0.01,-0.01,0.0,[Fe/H],3.72,0.08264654974856323,-0.09735663451867818,0.0,12h13m37.18s,183.4049258,-09d30m48.83s,-9.5135645,93.808,0.5686,-0.5686,7.58,0.03,-0.03,5.862,0.024,-0.024,7.39531,0.000274,-0.000274
HD 106315 b,HD 106315,1,2,Transit,2017,K2,0,9.55237,0.00089,-0.00089,0.0,0.0907,0.001,-0.001,0.0,2.44,0.17,-0.17,0.0,0.21768222,0.01516638,-0.01516638,0.0,12.6,0.0,0.03964383,0.0,Mass,0.093,0.0,277.0,0.0,1153.0,0.0,0,6327.0,48.0,-48.0,0.0,1.296,0.058,-0.058,0.0,1.091,0.036,-0.036,0.0,-0.311,0.079,-0.079,0.0,[Fe/H],4.252,0.043,-0.043,0.0,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251
HD 106315 c,HD 106315,1,2,Transit,2017,K2,0,21.05704,0.00046,-0.00046,0.0,0.1536,0.0017,-0.0017,0.0,4.35,0.23,-0.23,0.0,0.38808101,0.02051923,-0.02051923,0.0,15.2,0.0,0.04782431,0.0,Mass,0.22,0.0,97.0,0.0,886.0,0.0,1,6327.0,48.0,-48.0,0.0,1.296,0.058,-0.058,0.0,1.091,0.036,-0.036,0.0,-0.311,0.079,-0.079,0.0,[Fe/H],4.252,0.043,-0.043,0.0,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,0.691,-0.681,8.951,0.003,-0.003,7.853,0.02,-0.02,8.88841,0.000251,-0.000251
HD 10647 b,HD 10647,1,1,Radial Velocity,2006,W. M. Keck Observatory,0,989.2,8.1,-8.1,0.0,2.015,0.011,-0.011,0.0,13.8,0.5204222055080471,-0.41654905667787656,0.0,1.23,0.04643288487148691,-0.037166464244535194,0.0,298.75,0.0,0.94,0.0,Msini,0.15,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,6218.0,20.0,-20.0,0.0,1.1,0.02,-0.02,0.0,1.11,0.02,-0.02,0.0,0.0,0.01,-0.01,0.0,[Fe/H],4.62,0.04,-0.04,0.0,01h42m29.60s,25.6233526,-53d44m28.63s,-53.7412852,17.3357,0.0223,-0.0223,5.52,0.03,-0.03,4.34,0.276,-0.276,5.38178,0.0018465,-0.0018465
HD 106515 A b,HD 106515 A,2,1,Radial Velocity,2012,La Silla Observatory,0,3626.0,11.0,-12.0,0.0,4.48,0.05,-0.05,0.0,12.1,0.5204222055080471,-0.41654905667787656,0.0,1.08,0.04643288487148691,-0.037166464244535194,0.0,6006.9568923,0.0,18.9,0.0,Mass,0.571,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5362.0,29.0,-29.0,0.0,0.91,0.009,-0.009,0.0,0.89,0.03,-0.03,0.0,0.03,0.1,-0.1,0.0,[Fe/H],4.41,0.04,-0.04,0.0,12h15m06.30s,183.7762699,-07d15m27.15s,-7.2575413,34.0915,0.0856,-0.0851,7.971,0.002,-0.002,6.151,0.026,-0.026,7.7777,0.000233,-0.000233
HD 106906 b,HD 106906,1,1,Imaging,2013,Las Campanas Observatory,0,74592.99517589886,91246.8042170947,-20841.320421022418,-0.0010458427749694963,650.0,1.8324682158137156,-0.9681148506008933,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.11,0.04643288487148691,-0.037166464244535194,0.0,3496.0,0.0,11.0,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,1800.0,0.0,0,6516.0,165.0,-165.0,0.0,2.12351,0.082026,-0.104165,0.0,1.5,0.1,-0.1,0.0,0.04,0.01,-0.02,0.0,[Fe/H],3.90453,0.092907,-0.068956,0.0,12h17m53.12s,184.4713308,-55d58m32.09s,-55.9755805,103.029,0.461,-0.457,7.8,0.03,-0.03,6.683,0.026,-0.026,7.68639,0.000216,-0.000216
HD 10697 b,HD 10697,1,1,Radial Velocity,1999,W. M. Keck Observatory,0,1075.3799,0.82091,-0.74513,0.0,2.051,0.079,-0.087,0.0,12.8,0.5204222055080471,-0.41654905667787656,0.0,1.14,0.04643288487148691,-0.037166464244535194,0.0,1825.2885414,0.0,5.743,0.0,Mass,0.104,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5641.0,28.0,-28.0,0.0,1.863076,0.044765,-0.044765,0.0,0.99,0.12,-0.12,0.0,0.17,0.03,-0.03,0.0,[Fe/H],3.957761,0.022288,-0.022288,0.0,01h44m55.78s,26.2324076,+20d04m57.71s,20.0826974,33.1205,0.0442,-0.0442,6.28262,0.023,-0.023,4.601,0.021,-0.021,6.10286,0.000752,-0.000752
HD 107148 b,HD 107148,2,2,Radial Velocity,2005,W. M. Keck Observatory,0,48.056,0.057,-0.057,0.0,0.269,0.016,-0.016,0.0,9.6,0.5204222055080471,-0.41654905667787656,0.0,0.856,0.04643288487148691,-0.037166464244535194,0.0,66.741,0.0,0.21,0.0,Msini,0.05,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5797.0,98.58479009687836,-99.35817366343738,0.0,1.169193,0.026697,-0.026697,0.0,1.12,0.08504336306946128,-0.0788097895010395,0.0,0.314,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.446,0.08264654974856323,-0.09735663451867818,0.0,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156,0.116,-0.1154,8.01,0.03,-0.03,6.474,0.027,-0.027,7.85111,0.000291,-0.000291
HD 107148 c,HD 107148,2,2,Radial Velocity,2021,Multiple Observatories,0,18.3267,0.0022,-0.0024,0.0,0.1407,0.0018,-0.0019,0.0,4.7,0.5204222055080471,-0.41654905667787656,0.0,0.42,0.04643288487148691,-0.037166464244535194,0.0,19.89605828,0.0,0.0626,0.0,Msini,0.34,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5752.92,86.22,-86.22,0.0,1.169193,0.026697,-0.026697,0.0,1.105215,0.043011,-0.043011,0.0,0.2964,0.0584,-0.0584,0.0,[Fe/H],4.345025,0.027844,-0.027844,0.0,12h19m13.43s,184.8059773,-03d19m11.97s,-3.3199927,49.4156,0.116,-0.1154,8.01,0.03,-0.03,6.474,0.027,-0.027,7.85111,0.000291,-0.000291
HD 108147 b,HD 108147,1,1,Radial Velocity,2002,La Silla Observatory,0,10.8985,0.0045,-0.0045,0.0,0.102,0.0059,-0.0059,0.0,10.9,0.5204222055080471,-0.41654905667787656,0.0,0.973,0.04643288487148691,-0.037166464244535194,0.0,82.95,0.0,0.261,0.0,Msini,0.53,0.0,423.09774895269476,0.0,890.0,0.0,0,6255.73,126.62,-155.48,0.0,1.20664,0.059557,-0.059539,0.0,1.22,0.217431,-0.140237,0.0,0.1803,0.0119,-0.0119,0.0,[M/H],4.36127,0.083072,-0.096463,0.0,12h25m45.84s,186.4409852,-64d01m20.46s,-64.0223492,38.92,0.0488,-0.0487,6.99,0.03,-0.03,5.721,0.016,-0.016,6.85345,0.00022,-0.00022
HD 108202 b,HD 108202,1,1,Radial Velocity,2023,La Silla Observatory,0,2990.0,54.0,-51.0,0.0,3.7,0.1,-0.1,0.0,13.1,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,953.485221,0.0,3.0,0.0,Mass,0.52,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4556.03,105.26,-136.8,0.0,0.66355,0.057404,-0.044626,0.0,0.74,0.04,-0.04,0.0,0.3048,0.0127,-0.0127,0.0,[M/H],4.65165,0.088948,-0.102161,0.0,12h25m50.72s,186.4613189,-01d06m39.32s,-1.1109233,38.6846,0.0675,-0.0673,10.26,0.03,-0.03,7.31,0.029,-0.029,9.78272,0.000379,-0.000379
HD 108236 b,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,3.795963,2.5e-05,-3.4e-05,0.0,0.04527,0.00096,-0.00088,0.0,1.615,0.051,-0.051,0.0,0.14408065,0.00454992,-0.00454992,0.0,3.24,0.0,0.0102,0.0,M-R relationship,0.045,0.0,312.1807,0.0,1099.0,0.0,1,5660.0,61.0,-61.0,0.0,0.877,0.008,-0.008,0.0,0.869,0.05,-0.048,0.0,-0.28,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978,0.1943,-0.1932,9.25,0.03,-0.03,7.637,0.031,-0.031,9.08745,0.000157,-0.000157
HD 108236 c,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,6.203449,4.9e-05,-4.6e-05,0.0,0.062,0.0012,-0.0012,0.0,2.071,0.052,-0.052,0.0,0.18476224,0.00463913,-0.00463913,0.0,4.94,0.0,0.0155,0.0,M-R relationship,0.034,0.0,162.1675,0.0,932.0,0.0,0,5660.0,61.0,-61.0,0.0,0.877,0.008,-0.008,0.0,0.869,0.05,-0.048,0.0,-0.28,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978,0.1943,-0.1932,9.25,0.03,-0.03,7.637,0.031,-0.031,9.08745,0.000157,-0.000157
HD 108236 d,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,14.175685,8.3e-05,-0.0001,0.0,0.1074,0.0023,-0.0023,0.0,2.539,0.062,-0.065,0.0,0.22651441,0.00553127,-0.00579891,0.0,6.98,0.0,0.022,0.0,M-R relationship,0.055,0.0,53.8795,0.0,708.0,0.0,0,5660.0,61.0,-61.0,0.0,0.877,0.008,-0.008,0.0,0.869,0.05,-0.048,0.0,-0.28,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978,0.1943,-0.1932,9.25,0.03,-0.03,7.637,0.031,-0.031,9.08745,0.000157,-0.000157
HD 108236 e,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,19.590025,8.3e-05,-8.9e-05,0.0,0.1367,0.0022,-0.002,0.0,3.083,0.052,-0.052,0.0,0.27504684,0.00463913,-0.00463913,0.0,9.71,0.0,0.0306,0.0,M-R relationship,0.058,0.0,35.0031,0.0,636.0,0.0,0,5660.0,61.0,-61.0,0.0,0.877,0.008,-0.008,0.0,0.869,0.05,-0.048,0.0,-0.28,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978,0.1943,-0.1932,9.25,0.03,-0.03,7.637,0.031,-0.031,9.08745,0.000157,-0.000157
HD 108236 f,HD 108236,1,5,Transit,2021,CHaracterising ExOPlanets Satellite (CHEOPS),0,29.54115,0.00033,-0.00042,0.0,0.1758,0.0041,-0.0038,0.0,2.017,0.052,-0.057,0.0,0.17994469,0.00463913,-0.0050852,0.0,4.72,0.0,0.0149,0.0,M-R relationship,0.051,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5660.0,61.0,-61.0,0.0,0.877,0.008,-0.008,0.0,0.869,0.05,-0.048,0.0,-0.28,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.5978,0.1943,-0.1932,9.25,0.03,-0.03,7.637,0.031,-0.031,9.08745,0.000157,-0.000157
HD 108341 b,HD 108341,2,1,Radial Velocity,2014,La Silla Observatory,0,1129.0,6.0,-8.0,0.0,2.0,0.04,-0.04,0.0,13.3,0.5204222055080471,-0.41654905667787656,0.0,1.19,0.04643288487148691,-0.037166464244535194,0.0,715.11391575,0.0,2.25,0.0,Mass,0.85,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5122.0,79.0,-79.0,0.0,0.79,0.03,-0.03,0.0,0.843,0.024,-0.024,0.0,0.04,0.06,-0.06,0.0,[Fe/H],4.45,0.14,-0.14,0.0,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.9102,0.0618,-0.0615,9.38,0.03,-0.03,7.326,0.021,-0.021,9.14337,0.000194,-0.000194
HD 108863 b,HD 108863,1,1,Radial Velocity,2011,W. M. Keck Observatory,0,437.7,2.8,-2.8,0.0,1.32,0.1,-0.1,0.0,13.3,0.5204222055080471,-0.41654905667787656,0.0,1.18,0.04643288487148691,-0.037166464244535194,0.0,767.24162,0.0,2.414,0.0,Msini,0.032,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4878.0,98.58479009687836,-99.35817366343738,0.0,5.74,0.19051877837354783,-0.14876385824097246,0.0,1.59,0.08504336306946128,-0.0788097895010395,0.0,0.2,0.03,-0.03,0.0,[Fe/H],3.07,0.08264654974856323,-0.09735663451867818,0.0,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.742,1.3265,-1.3265,7.71,0.03,-0.03,5.392,0.023,-0.023,7.45422,0.00019,-0.00019
HD 108874 b,HD 108874,1,2,Radial Velocity,2002,W. M. Keck Observatory,0,394.48123,0.6,-0.6,0.0,1.04,0.02,-0.02,0.0,13.6,0.5204222055080471,-0.41654905667787656,0.0,1.21,0.04643288487148691,-0.037166464244535194,0.0,451.3186,0.0,1.42,0.0,Msini,0.13,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5600.0,37.0,-37.0,0.0,1.05,0.02,-0.02,0.0,1.1,0.09,-0.09,0.0,0.26,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.44,0.03,-0.03,0.0,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175,0.1585,-0.1576,8.76,0.03,-0.03,7.06,0.024,-0.024,8.57502,0.000319,-0.000319
HD 108874 c,HD 108874,1,2,Radial Velocity,2005,W. M. Keck Observatory,0,1624.0,23.0,-23.0,0.0,2.659,0.06,-0.06,0.0,13.8,0.5204222055080471,-0.41654905667787656,0.0,1.23,0.04643288487148691,-0.037166464244535194,0.0,314.64,0.0,0.99,0.0,Msini,0.239,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5551.0,44.0,-44.0,0.0,1.05,0.02,-0.02,0.0,0.95,0.036,-0.036,0.0,0.19,0.03,-0.03,0.0,[Fe/H],4.44,0.03,-0.03,0.0,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.5175,0.1585,-0.1576,8.76,0.03,-0.03,7.06,0.024,-0.024,8.57502,0.000319,-0.000319
HD 109246 b,HD 109246,1,1,Radial Velocity,2010,Haute-Provence Observatory,0,68.27,0.13,-0.13,0.0,0.33,0.01,-0.01,0.0,13.9,0.5204222055080471,-0.41654905667787656,0.0,1.24,0.04643288487148691,-0.037166464244535194,0.0,273.3338,0.0,0.86,0.0,Msini,0.12,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5844.0,21.0,-21.0,0.0,1.07,0.02,-0.02,0.0,1.2,0.53,-0.53,0.0,0.1,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.46,0.19,-0.19,0.0,12h32m06.52s,188.027184,+74d29m21.62s,74.4893379,67.8349,0.1236,-0.1232,8.751,0.01,-0.01,7.216,0.023,-0.023,8.5873,0.000258,-0.000258
HD 109271 b,HD 109271,1,2,Radial Velocity,2013,La Silla Observatory,0,7.8543,0.0009,-0.0009,0.0,0.079,0.001,-0.001,0.0,4.31,0.5204222055080471,-0.41654905667787656,0.0,0.385,0.04643288487148691,-0.037166464244535194,0.0,17.162,0.0,0.054,0.0,Msini,0.25,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5783.0,62.0,-62.0,0.0,1.294595,0.022541,-0.019857,0.0,1.047,0.024,-0.024,0.0,0.1,0.05,-0.05,0.0,[Fe/H],4.28,0.1,-0.1,0.0,12h33m35.38s,188.397397,-11d37m17.47s,-11.6215204,55.8716,0.2082,-0.2068,8.04,0.03,-0.03,6.495,0.026,-0.026,7.87816,0.000289,-0.000289
HD 109271 c,HD 109271,1,2,Radial Velocity,2013,La Silla Observatory,0,30.93,0.02,-0.02,0.0,0.196,0.003,-0.003,0.0,5.27,0.5204222055080471,-0.41654905667787656,0.0,0.47,0.04643288487148691,-0.037166464244535194,0.0,24.154,0.0,0.076,0.0,Msini,0.15,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5783.0,62.0,-62.0,0.0,1.294595,0.022541,-0.019857,0.0,1.047,0.024,-0.024,0.0,0.1,0.05,-0.05,0.0,[Fe/H],4.28,0.1,-0.1,0.0,12h33m35.38s,188.397397,-11d37m17.47s,-11.6215204,55.8716,0.2082,-0.2068,8.04,0.03,-0.03,6.495,0.026,-0.026,7.87816,0.000289,-0.000289
HD 109286 b,HD 109286,1,1,Radial Velocity,2021,Haute-Provence Observatory,0,520.1,2.3,-2.3,0.0,1.259,0.021,-0.022,0.0,13.2,0.5204222055080471,-0.41654905667787656,0.0,1.17,0.04643288487148691,-0.037166464244535194,0.0,950.30693693,0.0,2.99,0.0,Msini,0.338,0.0,0.709,0.0,259.4,0.0,0,5694.0,23.0,-23.0,0.0,1.089,0.041,-0.041,0.0,0.98,0.05,-0.05,0.0,0.05,0.02,-0.02,0.0,[Fe/H],4.44,0.04,-0.04,0.0,12h33m35.00s,188.3958418,+07d16m51.26s,7.2809064,55.4156,0.157,-0.1562,8.78,0.03,-0.03,7.162,0.029,-0.029,8.61599,0.000595,-0.000595
HD 109749 b,HD 109749,2,1,Radial Velocity,2005,W. M. Keck Observatory,0,5.239891,9.9e-05,-9.9e-05,0.0,0.0615,0.004,-0.004,0.0,11.1,0.5204222055080471,-0.41654905667787656,0.0,0.993,0.04643288487148691,-0.037166464244535194,0.0,85.8141,0.0,0.27,0.0,Msini,0.0,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5824.0,98.58479009687836,-99.35817366343738,0.0,1.22,0.09,-0.09,0.0,1.13,0.22,-0.22,0.0,0.24,0.09720361307589372,-0.10304054674058499,0.0,[Fe/H],4.31,0.0,0.0,0.0,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.0821,0.2965,-0.2938,8.08,0.03,-0.03,6.678,0.024,-0.024,8.02456,0.000373,-0.000373
HD 10975 b,HD 10975,1,1,Radial Velocity,2021,Okayama Astrophysical Observatory,0,283.8,12.7,-0.1,0.0,0.95,0.06,-0.08,0.0,14.3,0.5204222055080471,-0.41654905667787656,0.0,1.28,0.04643288487148691,-0.037166464244535194,0.0,143.02278315,0.0,0.45,0.0,Msini,0.442,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4840.0,98.58479009687836,-99.35817366343738,0.0,11.16,0.45,-0.38,0.0,1.41,0.34,-0.35,0.0,-0.21,0.1,-0.08,0.0,[Fe/H],2.48,0.09,-0.09,0.0,01h48m39.07s,27.1628025,+37d57m09.92s,37.9527542,116.506,0.975,-0.975,5.94188,0.023,-0.023,3.875,0.308,-0.308,5.67103,0.0016783,-0.0016783
HD 109833 b,HD 109833,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,9.188526,2.6e-05,-2.6e-05,0.0,15.692835973800277,1.8324682158137156,-0.9681148506008933,-0.0005216484089723526,2.888,0.152,-0.127,0.0,0.25765055,0.01356056,-0.0113302,0.0,8.69,0.0,0.0273,0.0,M-R relationship,0.18,0.0,63.4589,0.0,786.0,0.0,0,5881.0,50.0,-50.0,0.0,1.0,0.04,-0.04,0.0,1.08,0.05,-0.05,0.0,-0.07,0.08,-0.08,0.0,[M/H],4.45,0.1,-0.1,0.0,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.5561,0.1488,-0.1483,9.29,0.03,-0.03,7.82,0.026,-0.026,9.13657,0.000402,-0.000402
HD 109833 c,HD 109833,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,13.900148,5.7e-05,-5.7e-05,0.0,15.692835973800277,1.8324682158137156,-0.9681148506008933,-0.0005216484089723526,2.59,0.196,-0.175,0.0,0.23106472,0.01748598,-0.01561248,0.0,7.22,0.0,0.0227,0.0,M-R relationship,0.3,0.0,77.4842,0.0,756.7,0.0,0,5881.0,50.0,-50.0,0.0,1.0,0.04,-0.04,0.0,1.08,0.05,-0.05,0.0,-0.07,0.08,-0.08,0.0,[M/H],4.45,0.1,-0.1,0.0,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.5561,0.1488,-0.1483,9.29,0.03,-0.03,7.82,0.026,-0.026,9.13657,0.000402,-0.000402
HD 109988 b,HD 109988,1,1,Radial Velocity,2022,Multiple Observatories,0,17132.15854,3942.55441,-2033.89457,0.0,12.518,1.517,-1.319,0.0,12.1,0.5204222055080471,-0.41654905667787656,0.0,1.08,0.04643288487148691,-0.037166464244535194,0.0,6935.33366915,0.0,21.821,0.0,Mass,0.056,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,5185.97,87.77,-144.63,0.0,0.869694,0.059918,-0.036554,0.0,0.88,0.104,-0.104,0.0,0.14,0.06,-0.06,0.0,[M/H],4.50382,0.090614,-0.07417,0.0,12h39m15.71s,189.8154662,-32d43m34.90s,-32.7263607,42.5279,0.0817,-0.0813,8.9,0.03,-0.03,6.863,0.018,-0.018,8.6605,0.000405,-0.000405
HD 110014 b,HD 110014,1,1,Radial Velocity,2009,La Silla Observatory,0,835.477,6.04,-6.04,0.0,2.14,0.03,-0.03,0.0,12.4,0.5204222055080471,-0.41654905667787656,0.0,1.11,0.04643288487148691,-0.037166464244535194,0.0,3524.59,0.0,11.09,0.0,Msini,0.462,0.0,423.09774895269476,0.0,915.9174236387781,0.0006640106241699867,0,4445.0,70.0,-70.0,0.0,20.9,1.1,-1.1,0.0,2.17,0.28,-0.28,0.0,0.19,0.05,-0.05,0.0,[Fe/H],2.1,0.1,-0.1,0.0,12h39m14.69s,189.8111935,-07d59m44.41s,-7.9956702,100.758,1.97315,-1.97315,4.64597,0.023,-0.023,2.011,0.312,-0.312,4.31048,0.0037183,-0.0037183
HD 110067 b,HD 110067,3,6,Transit,2023,Multiple Observatories,0,9.113678,1e-05,-1e-05,0.0,0.0793,0.00096,-0.00096,0.0,2.2,0.03,-0.03,0.0,0.19627119,0.00267643,-0.00267643,0.0,5.69,0.0,0.01790274,0.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,800.0,0.0,0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,0.798,0.042,-0.042,0.0,-0.2,0.04,-0.04,0.0,[Fe/H],4.54,0.03,-0.03,0.0,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585,0.0572,-0.0569,8.419,0.002,-0.002,6.492,0.018,-0.018,8.17208,0.000278,-0.000278
HD 110067 c,HD 110067,3,6,Transit,2023,Multiple Observatories,0,13.673694,2.4e-05,-2.4e-05,0.0,0.1039,0.0013,-0.0013,0.0,2.388,0.036,-0.036,0.0,0.21304346,0.00321171,-0.00321171,0.0,6.3,1.0,0.01982202,1.0,Mass,0.07864707016863733,0.05175421593332041,423.09774895269476,0.0,699.0,0.0,0,5266.0,64.0,-64.0,0.0,0.788,0.008,-0.008,0.0,0.798,0.042,-0.042,0.0,-0.2,0.04,-0.04,0.0,[Fe/H],4.54,0.03,-0.03,0.0,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.1585,0.0572,-0.0569,8.419,0.002,-0.002,6.492,0.018,-0.018,8.17208,0.000278,-0.000278
